id_conversa;id_cliente;contatos_previos;reabertura;idioma;segmento_cliente;origem_contato;categoria_assunto;categoria_prevista;area_prevista
CONV-009205;CLI-064DD65E1E82;0;False;EN;CDE;Receptivo;Saldo e Extrato;Saldo e Extrato;Backoffice
CONV-009028;CLI-CCD8531B4345;0;False;PT;CDE;Receptivo;Investimentos CDB;Investimentos CDB;Investimentos
CONV-009091;CLI-483216A860BC;0;False;EN;CDE;Receptivo;Investimentos CDB;Investimentos CDB;Investimentos
CONV-009002;CLI-D691AD4BF607;2;False;PT;CDE;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-008961;CLI-D00FA3962A8F;6;True;PT;CDE;Receptivo;Termos e Documentacao BR;Termos e Documentacao BR;Cadastro/Onboarding
CONV-008958;CLI-5D96457F8B01;3;False;EN;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-008974;CLI-4569774FAD36;6;True;EN;CDE;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-009153;CLI-5C0005CAA686;0;False;PT;CDE;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-009058;CLI-1D207CEE8CDF;0;False;EN;CDE;Receptivo;Investimentos CDB;Investimentos CDB;Investimentos
CONV-008992;CLI-C625C3278127;0;False;PT;CDE;Receptivo;Ruido / Nao-atendimento;Ruido / Nao-atendimento;
CONV-009225;CLI-CF197E0C85C3;0;False;EN;CDE;Receptivo;Saldo e Extrato;Saldo e Extrato;Backoffice
CONV-009173;CLI-CE5890B777FE;6;False;ES;CDE;Ativo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-009048;CLI-C2D5A3741E59;0;False;PT;Correntista Nacional;Receptivo;Investimentos CDB;Investimentos CDB;Investimentos
CONV-009121;CLI-33182DC334FB;1;False;PT;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-009098;CLI-C41A3B918BFC;0;False;ES;CDE;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-008963;CLI-20E89F6A5543;1;True;PT;Correntista Nacional;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-009029;CLI-6A3CBE29BD8A;0;False;PT;Correntista Nacional;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-009210;CLI-585B97624C87;0;False;PT;Correntista Nacional;Ativo;Disparo Ativo;Disparo Ativo;
CONV-009072;CLI-26053AE0C400;0;False;PT;Correntista Nacional;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-009136;CLI-60E5EB939A78;0;False;PT;Correntista Nacional;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-008997;CLI-7ABE63841008;1;False;PT;Correntista Nacional;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-009231;CLI-FFA34E7F85E9;5;False;PT;Correntista Nacional;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-009131;CLI-54F9CDA2BA5F;2;True;PT;Correntista Nacional;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-009122;CLI-605535EE252D;1;False;PT;Correntista Nacional;Receptivo;Saldo e Extrato;Saldo e Extrato;Backoffice
CONV-009190;CLI-56F48AAE91AB;3;False;PT;Correntista Nacional;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-009083;CLI-E666D86B1918;0;False;PT;Correntista Nacional;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-009178;CLI-42AE799AA7A3;0;False;PT;Correntista Nacional;Ativo;Investimentos CDB;Investimentos CDB;Investimentos
CONV-009082;CLI-DE385B2C8A3C;3;False;PT;Correntista Nacional;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-009132;CLI-D0030892EDD4;0;False;PT;Correntista Nacional;Ativo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-009024;CLI-86042FC27087;1;False;PT;Correntista Nacional;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-009193;CLI-6FDEE10D5D04;0;False;EN;CDE;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-009184;CLI-0F2EE224EC12;0;False;EN;CDE;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-009039;CLI-D16B96637D9C;0;False;PT;CDE;Ativo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-009183;CLI-DA70413509A7;0;False;EN;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-009050;CLI-7A0BA397F336;0;False;PT;CDE;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-008959;CLI-BBA240B61CD1;2;True;PT;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-009168;CLI-A57F63070A93;2;False;EN;CDE;Receptivo;Investimentos CDB;Investimentos CDB;Investimentos
CONV-009043;CLI-19F77E6B9B81;0;False;PT;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-009155;CLI-C96C2508B65B;0;False;PT;CDE;Receptivo;Saldo e Extrato;Saldo e Extrato;Backoffice
CONV-009126;CLI-152FF078BE4C;0;False;EN;CDE;Receptivo;Ruido / Nao-atendimento;Ruido / Nao-atendimento;
CONV-022734;CLI-C4B347E12E5C;11;False;ES;CDE;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-022741;CLI-47D3649EF938;1;False;PT;Correntista Nacional;Receptivo;Saldo e Extrato;Saldo e Extrato;Backoffice
CONV-022759;CLI-619EE89C2D41;2;False;PT;CDE;Receptivo;Saldo e Extrato;Saldo e Extrato;Backoffice
CONV-022719;CLI-53256A5339DE;2;True;PT;Correntista Nacional;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-022657;CLI-4074C0D1EFFE;7;False;PT;CDE;Ativo;Saldo e Extrato;Saldo e Extrato;Backoffice
CONV-022688;CLI-56CB3B4BBA98;0;False;ES;CDE;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-022692;CLI-B80B6A31AA80;0;False;PT;Correntista Nacional;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-022712;CLI-542C560FDB87;4;False;EN;CDE;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-022720;CLI-E11F0C257FEF;0;False;EN;PJ;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-022675;CLI-4074C0D1EFFE;8;False;PT;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-022731;CLI-29A539AAB733;9;False;PT;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-022686;CLI-CC331D590614;29;True;PT;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-022659;CLI-5E86404FA21D;3;False;PT;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-022652;CLI-69E8C2A673FE;0;False;PT;CDE;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-022758;CLI-48164B103948;0;False;EN;CDE;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-022744;CLI-FC77C4218659;10;False;EN;CDE;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-022714;CLI-234E965E00CC;1;True;EN;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-022737;CLI-0808AE1431E4;5;True;EN;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-022687;CLI-4E108AE14E43;0;False;EN;CDE;Ativo;Disparo Ativo;Disparo Ativo;
CONV-022723;CLI-B3D46642AB16;1;False;EN;CDE;Receptivo;Investimentos CDB;Investimentos CDB;Investimentos
CONV-022730;CLI-19BE23FE6EE9;1;False;EN;CDE;Receptivo;Investimentos CDB;Investimentos CDB;Investimentos
CONV-022672;CLI-0F0BD3DACAB6;5;False;PT;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-022761;CLI-942A2565C540;0;False;EN;CDE;Ativo;Termos e Documentacao BR;Termos e Documentacao BR;Cadastro/Onboarding
CONV-022689;CLI-D9A6C9112E08;4;True;PT;CDE;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-022754;CLI-278AF895A223;1;False;PT;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-022711;CLI-1C70FC9B211D;2;False;ES;CDE;Ativo;Cambio;Cambio;Cambio/Backoffice
CONV-031789;CLI-A56183C252C1;8;True;PT;PJ;Receptivo;Operacoes PJ - Folha e Pagamentos;Operacoes PJ - Folha e Pagamentos;Atendimento PJ
CONV-031707;CLI-C7ED602AAB99;0;False;PT;Correntista Nacional;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-031755;CLI-63214B927EB1;3;False;EN;Correntista Nacional;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-031776;CLI-E2BAC0895A74;1;False;PT;CDE;Ativo;Disparo Ativo;Disparo Ativo;
CONV-031684;CLI-D8E67C4029D5;3;False;PT;CDE;Receptivo;Termos e Documentacao BR;Termos e Documentacao BR;Cadastro/Onboarding
CONV-031846;CLI-6D78EB9D0B90;1;False;EN;CDE;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-031811;CLI-0E86BB4CA5E6;0;False;PT;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-031688;CLI-1DF1FA5682C6;3;False;PT;CDE;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-031878;CLI-FD812EA977A8;3;False;EN;CDE;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-031701;CLI-29A539AAB733;15;True;PT;CDE;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-031849;CLI-266B21EFF083;4;False;PT;Correntista Nacional;Receptivo;Ruido / Nao-atendimento;Ruido / Nao-atendimento;
CONV-031792;CLI-C4B347E12E5C;14;False;ES;CDE;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-031709;CLI-7E9AC95E9F03;0;False;EN;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-031853;CLI-002E632BC49F;7;False;PT;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-031771;CLI-02D91D9D2EBC;6;True;ES;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-031714;CLI-9FAFB6498C5D;5;True;PT;CDE;Ativo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-031691;CLI-69E8C2A673FE;1;False;PT;CDE;Ativo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-031854;CLI-1AF4D9C8920B;13;False;EN;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-031733;CLI-002E632BC49F;6;False;PT;CDE;Receptivo;Termos e Documentacao BR;Termos e Documentacao BR;Cadastro/Onboarding
CONV-031742;CLI-FC77C4218659;18;True;EN;CDE;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-031730;CLI-7F58FE624ACB;6;False;PT;CDE;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-031873;CLI-706FBEE6A9E8;13;True;EN;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-031835;CLI-ACDE99CFDCFE;0;False;ES;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-031732;CLI-3B1199E248CA;3;False;EN;CDE;Receptivo;Ruido / Nao-atendimento;Ruido / Nao-atendimento;
CONV-031678;CLI-C63D43009A5F;2;True;EN;CDE;Receptivo;Investimentos CDB;Investimentos CDB;Investimentos
CONV-031864;CLI-8A413553A2A9;2;False;PT;Correntista Nacional;Ativo;Disparo Ativo;Disparo Ativo;
CONV-031667;CLI-848259C9135D;18;True;PT;CDE;Ativo;Disparo Ativo;Disparo Ativo;
CONV-031829;CLI-6F8E36CBCB84;4;False;PT;Correntista Nacional;Ativo;Disparo Ativo;Disparo Ativo;
CONV-031717;CLI-3DE0B801301F;0;False;PT;Correntista Nacional;Ativo;Disparo Ativo;Disparo Ativo;
CONV-031675;CLI-A352BE4C8327;2;False;EN;CDE;Ativo;Disparo Ativo;Disparo Ativo;
CONV-031798;CLI-D821789F9A77;0;False;PT;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-031770;CLI-1AAC247D9EFB;0;False;EN;CDE;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-031676;CLI-EB0570A88D24;1;False;PT;CDE;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-031690;CLI-F182E68021F2;0;False;EN;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-031775;CLI-19DC06666076;4;False;PT;CDE;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-031677;CLI-809BF79AD387;3;False;PT;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-031721;CLI-938BB7E45591;1;True;PT;Correntista Nacional;Receptivo;Investimentos CDB;Investimentos CDB;Investimentos
CONV-031762;CLI-DB12BCB585BD;11;False;PT;CDE;Receptivo;Ruido / Nao-atendimento;Ruido / Nao-atendimento;
CONV-022846;CLI-89AC3077F6EA;2;True;PT;CDE;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-022960;CLI-60590CF77CE3;4;False;EN;CDE;Receptivo;Saldo e Extrato;Saldo e Extrato;Backoffice
CONV-022945;CLI-2B08C82C2F75;4;False;ES;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-022923;CLI-75F734A6D441;14;False;PT;Correntista Nacional;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-022801;CLI-75F734A6D441;13;False;PT;Correntista Nacional;Receptivo;Investimentos CDB;Investimentos CDB;Investimentos
CONV-022894;CLI-440910351B25;0;False;PT;CDE;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-022810;CLI-8F3D2A7C9374;15;False;PT;PJ;Receptivo;Ruido / Nao-atendimento;Ruido / Nao-atendimento;
CONV-022841;CLI-85E3452A71FD;0;False;PT;CDE;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-023022;CLI-EB6A629E4A27;4;False;PT;CDE;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-022916;CLI-69BD3EBDE17A;0;False;PT;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-022859;CLI-20BF3692C3A5;1;False;PT;CDE;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-023011;CLI-871FED2873E3;0;False;EN;CDE;Receptivo;Saldo e Extrato;Saldo e Extrato;Backoffice
CONV-022795;CLI-C855AF7F6B2C;11;False;ES;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-022932;CLI-10576BD7D5E2;3;False;ES;CDE;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-022764;CLI-4BFED95CE5B8;0;False;EN;CDE;Ativo;Termos e Documentacao BR;Termos e Documentacao BR;Cadastro/Onboarding
CONV-023017;CLI-C40FEA863BFD;0;False;PT;CDE;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-022909;CLI-6C04DB53403E;0;False;PT;CDE;Receptivo;Termos e Documentacao BR;Termos e Documentacao BR;Cadastro/Onboarding
CONV-022988;CLI-21810C6D53E6;15;False;EN;CDE;Receptivo;Ruido / Nao-atendimento;Ruido / Nao-atendimento;
CONV-022934;CLI-92BD9AAA28FB;3;False;EN;CDE;Receptivo;Ruido / Nao-atendimento;Ruido / Nao-atendimento;
CONV-022986;CLI-478B16EA5ADE;0;False;PT;CDE;Receptivo;Ruido / Nao-atendimento;Ruido / Nao-atendimento;
CONV-022918;CLI-072E6CBA6EBB;0;False;PT;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-022808;CLI-F79788464FEE;0;False;EN;CDE;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-023010;CLI-047DB16C5CEB;4;False;EN;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-023019;CLI-227132E84B6B;2;False;EN;CDE;Receptivo;Saldo e Extrato;Saldo e Extrato;Backoffice
CONV-023027;CLI-047DB16C5CEB;5;False;EN;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-023014;CLI-C7B6466F243A;1;True;EN;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-023023;CLI-834BEF6F60D4;7;False;PT;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-022861;CLI-23DBEBD390D9;3;False;EN;CDE;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-023018;CLI-369E9AC2DFA5;7;True;EN;CDE;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-022901;CLI-F975F454C4CD;3;False;ES;CDE;Receptivo;Investimentos CDB;Investimentos CDB;Investimentos
CONV-022873;CLI-F138A649EAD6;0;False;PT;CDE;Receptivo;Termos e Documentacao BR;Termos e Documentacao BR;Cadastro/Onboarding
CONV-022819;CLI-ECC9D1A66325;12;True;PT;Correntista Nacional;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-022814;CLI-011DD5C8573E;1;False;EN;Correntista Nacional;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-022919;CLI-AC55AC82EB62;1;False;PT;Correntista Nacional;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-022874;CLI-5CC05F81223F;2;True;PT;Correntista Nacional;Receptivo;Investimentos CDB;Investimentos CDB;Investimentos
CONV-023000;CLI-B8EA8891878E;0;False;PT;Correntista Nacional;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-022828;CLI-C8A3D53151AB;2;False;PT;Correntista Nacional;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-022812;CLI-AAE3AAB86918;5;False;EN;Correntista Nacional;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-022970;CLI-B66D887B5AC2;3;False;PT;Correntista Nacional;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-022927;CLI-E8BA564C6AE0;0;False;PT;Correntista Nacional;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-022989;CLI-4CAADDEB7D78;0;False;PT;Correntista Nacional;Ativo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-022830;CLI-C91B2B997814;3;False;PT;Correntista Nacional;Receptivo;Investimentos CDB;Investimentos CDB;Investimentos
CONV-022963;CLI-51A8A8EE0F36;2;True;PT;Correntista Nacional;Ativo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-022825;CLI-B250EED625B8;3;False;PT;Correntista Nacional;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-022921;CLI-9A2667487FBF;3;False;PT;Correntista Nacional;Receptivo;Investimentos CDB;Investimentos CDB;Investimentos
CONV-022928;CLI-0F5B6FC62BAA;2;False;PT;Correntista Nacional;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-023003;CLI-D9A3A720C06C;4;True;PT;Correntista Nacional;Ativo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-022995;CLI-C288B7C236EC;3;False;PT;Correntista Nacional;Receptivo;Ruido / Nao-atendimento;Ruido / Nao-atendimento;
CONV-022780;CLI-2D5585B4C084;0;False;PT;Correntista Nacional;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-022880;CLI-C6D62C977E59;2;True;PT;Correntista Nacional;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-022811;CLI-CC331D590614;30;True;PT;CDE;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-022796;CLI-A794D8E976B9;8;False;PT;CDE;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-022922;CLI-CC331D590614;31;True;PT;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-022864;CLI-9856784EEF93;0;False;ES;CDE;Ativo;Disparo Ativo;Disparo Ativo;
CONV-022799;CLI-3755925AD451;2;False;PT;CDE;Receptivo;Termos e Documentacao BR;Termos e Documentacao BR;Cadastro/Onboarding
CONV-022774;CLI-74125FD2B6D8;2;True;ES;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-022778;CLI-CC4DB4E59700;0;False;EN;CDE;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-022876;CLI-4C90A521B637;5;True;PT;CDE;Receptivo;Termos e Documentacao BR;Termos e Documentacao BR;Cadastro/Onboarding
CONV-022826;CLI-B0D90D3B118B;0;False;EN;CDE;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-022791;CLI-64F77156BEB3;5;False;EN;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-022943;CLI-057DEC77574C;0;False;PT;Correntista Nacional;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-022897;CLI-784A75B7D18A;3;True;PT;Correntista Nacional;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-022803;CLI-29A539AAB733;10;True;PT;CDE;Ativo;Cambio;Cambio;Cambio/Backoffice
CONV-022937;CLI-1153A6E4B857;0;False;PT;Correntista Nacional;Ativo;Disparo Ativo;Disparo Ativo;
CONV-022902;CLI-B3C0D6C3A37F;0;False;ES;CDE;Receptivo;Termos e Documentacao BR;Termos e Documentacao BR;Cadastro/Onboarding
CONV-023026;CLI-F119F00421F6;3;False;PT;CDE;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-022837;CLI-32EB164C3C5C;2;False;PT;CDE;Receptivo;Termos e Documentacao BR;Termos e Documentacao BR;Cadastro/Onboarding
CONV-022763;CLI-FD7E060930C1;1;False;PT;Correntista Nacional;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-022900;CLI-A648482F9FD9;2;False;ES;CDE;Receptivo;Ruido / Nao-atendimento;Ruido / Nao-atendimento;
CONV-032761;CLI-1B1E999EA3EE;0;False;EN;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-032828;CLI-C669AF724296;11;False;EN;CDE;Receptivo;Termos e Documentacao BR;Termos e Documentacao BR;Cadastro/Onboarding
CONV-032808;CLI-85CA7F395310;0;False;PT;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-032831;CLI-ED75C0745794;0;False;PT;CDE;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-032879;CLI-9D49E5FD2BB4;1;False;PT;Correntista Nacional;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-032680;CLI-19EFC8791030;1;False;ES;CDE;Receptivo;Ruido / Nao-atendimento;Ruido / Nao-atendimento;
CONV-032702;CLI-FB57E4B7B7C0;0;False;EN;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-032876;CLI-AC9E557AB84D;2;True;PT;PJ;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-032705;CLI-A2BA93E19314;3;False;PT;PJ;Receptivo;Operacoes PJ - Folha e Pagamentos;Operacoes PJ - Folha e Pagamentos;Atendimento PJ
CONV-032675;CLI-2714B72C9952;8;False;PT;CDE;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-032689;CLI-94835D600617;3;False;PT;CDE;Ativo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-032652;CLI-31BA7DE7122C;3;False;PT;CDE;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-032774;CLI-7903BE423D6A;0;False;PT;CDE;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-032900;CLI-05FA67DD5B04;5;False;EN;CDE;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-032791;CLI-E7B56E703197;4;True;ES;CDE;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-032731;CLI-F177791A49CA;0;False;EN;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-032685;CLI-92BD9AAA28FB;4;False;EN;CDE;Receptivo;Investimentos CDB;Investimentos CDB;Investimentos
CONV-032858;CLI-CCE951A63D51;3;True;EN;CDE;Ativo;Disparo Ativo;Disparo Ativo;
CONV-032754;CLI-EFB9369F3DF2;2;True;EN;CDE;Receptivo;Investimentos CDB;Investimentos CDB;Investimentos
CONV-032724;CLI-4661FC7A444D;0;False;EN;CDE;Ativo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-032672;CLI-209CAFF00EF9;0;False;EN;CDE;Receptivo;Saldo e Extrato;Saldo e Extrato;Backoffice
CONV-032888;CLI-9DDF88D54186;0;False;PT;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-032772;CLI-71756E7E90F0;0;False;ES;CDE;Receptivo;Termos e Documentacao BR;Termos e Documentacao BR;Cadastro/Onboarding
CONV-032737;CLI-A630B94B05D2;0;False;ES;CDE;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-032860;CLI-47063C34C344;0;False;ES;CDE;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-032839;CLI-45F741D9B30B;1;False;PT;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-032852;CLI-97635CB1BC2A;10;False;PT;CDE;Ativo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-032787;CLI-4569774FAD36;16;True;EN;CDE;Ativo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-032744;CLI-2895310AD5AA;5;True;EN;CDE;Receptivo;Investimentos CDB;Investimentos CDB;Investimentos
CONV-032899;CLI-ABC8B9D08592;3;False;EN;CDE;Receptivo;Ruido / Nao-atendimento;Ruido / Nao-atendimento;
CONV-032711;CLI-0932908F4BF8;20;False;PT;CDE;Receptivo;Ruido / Nao-atendimento;Ruido / Nao-atendimento;
CONV-032716;CLI-F763067BBDC5;0;False;ES;CDE;Receptivo;Termos e Documentacao BR;Termos e Documentacao BR;Cadastro/Onboarding
CONV-032905;CLI-F87A6E0EC53A;0;False;PT;CDE;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-032857;CLI-ED286D81DD86;3;False;PT;CDE;Receptivo;Investimentos CDB;Investimentos CDB;Investimentos
